Location,Latitude,Longitude
"MANKATO, MN",44.1634663,-93.9993505
"KNOWLES, WI",43.5727707,-88.5042694
"BYWOOD, PA",39.959060449999996,-75.26636115
"44502, YOUNGSTOWN, OH",41.100163,-80.6501295
"TROY, IN",37.9953335,-86.7977672
"90033, LOS ANGELES, CA",34.048588295167285,-118.21213069330854
"90032, LOS ANGELES, CA",34.070537728750004,-118.176605575
"28078, HUNTERSVILLE, NC",35.4108278,-80.8429304
"FAIRFIELD, OH",39.7886111,-82.6418883
"NEWBURGH, NY",41.5034271,-74.0104179
"ST CATHARINES, ON",43.1579812,-79.2441003
"61701, BLOOMINGTON, IL",40.479701128637416,-88.98926263425713
"FLINT, MI",43.0161693,-83.6900211
"58701, MINOT, ND",48.2001396,-101.3187107
S7M 1L2 SASKATOON SK,52.15868895,-106.67497971018646
"MORLEY, AB",51.1700283,-114.8496742
"ARROWWOOD, AB",50.7379976,-113.1507475
"77713, BEAUMONT, TX",30.0860459,-94.1018461
"THOMPSON, ND",47.7735899,-97.109805
"S7N 4A1, SASKATOON, SK",52.1424994375,-106.573173225
"S6H 4P9, MOOSE JAW, SK",50.4269489,-105.547824
"SIDNEY, MB",49.8976708,-99.0811406
"LEVIS, QC",46.8033114,-71.1778792
"WOODSTOCK, ON",43.1301111,-80.7562977
"BUFFALO LK, NC",36.4951384,-80.0528236
"LINCOLN, NE",40.8088861,-96.7077751
"ST-HYACINTHE, QC",45.627484,-72.940636
"46714, BLUFFTON, IN",40.7341664779661,-85.17272173680388
"EL CENIZO, TX",27.3324891,-99.5029616
"OAKLAND, ON",43.0317491,-80.3310713
"R0G 1N0, OAK BLUFF, MB",49.7746775,-97.3236628
"TURNER VALLEY, AB",50.6741543,-114.2792889
"BAGOT, MB",49.968373,-98.6290814
"FULLERTON, CA",33.8708215,-117.929416
"75460, PARIS, TX",33.66321561692913,-95.54768114383202
"GREENSBORO, NC",36.0726355,-79.7919754
"56001, MANKATO, MN",44.157662128528976,-93.9905610128529
"T1V 1R7, HIGH RIVER, AB",50.5807687,-113.870099
"WARNERS, NY",43.0853445,-76.3290977
"CUYAHOGA FALLS, OH",41.1362729,-81.4828123
"L9W 2E8, ORANGEVILLE, ON",43.9279022,-80.0991722
"K0K 2M0, MARMORA, ON",44.482378036363635,-77.68208993636364
"AUSTIN, MB",49.9487121,-98.9365049
"KING CITY, CA",43.929489,-79.5252267
"P8N 2P4, DRYDEN, ON",49.7869987,-92.83187546666666
"ARVIN, CA",35.209129,-118.828431
"LISTOWEL, ON",43.731593,-80.952882
"ALIQUIPPA, PA",40.6102386,-80.267726
"01887, WILMINGTON, MA",42.55854177749012,-71.1724859930372
"V2R 4E8, CHILLIWACK, BC",49.1421014625,-121.958396425
"76903, SAN ANGELO, TX",31.470277462485747,-100.43600644310148
"60402, BERWYN, IL",41.84062578387215,-87.78871359831007
"ELSA, TX",26.2966228,-97.9931057
Hacienda Santa Lucia,25.574695,-103.3581766736512
"STONEY CREEK, ON",43.2083818,-79.7402483
"CHULA VISTA, CA",32.6400541,-117.084195
"ST VINCENT, MN",48.968497299999996,-97.22772396171496
"V2Y 1A7, LANGLEY, BC",49.11760285,-122.67251775
"81126, CHAMA, CO",37.1618719,-105.3783126
"J0L 2K0, SAINT-PHILIPPE, QC",45.3467195,-73.4892041
"SUNNYVALE, CA",37.3688301,-122.036349
"HAMDEN, CT",41.3959302,-72.8968574
"OAKBANK, MB",49.9373014,-96.8416613
"PT COQUITLAM, BC",49.2621643,-122.780542
"DESBARATS, ON",46.346326,-83.9229137
"FALCON HEIGHTS, MN",44.9898128,-93.1762507
"HOLLAND, MI",42.7876022,-86.1090828
"GLENARDEN, MD",38.9292782,-76.8616387
"COMMERCE CITY, CO",39.8083196,-104.9338675
"01583, WEST BOYLSTON, MA",42.3680073,-71.7845326
"SAN ANGELO, TX",31.4649685,-100.4405094
"TERRACE BAY, ON",48.782437,-87.102356
"FAIRFIELD, CA",38.2493581,-122.039966
"T1Y 7L6, CALGARY, AB",51.13099658636703,-114.02416962020037
"94533, FAIRFIELD, CA",38.26190070222222,-122.02518087587302
"55377, SANTIAGO, MN",45.54043,-93.814385
"KENASTON, SK",51.5012245,-106.2698485
"CARLSBAD, CA",33.1580933,-117.3505966
"CHELSEA, MA",42.3912241,-71.0369301
"58203, GRAND FORKS, ND",47.9315045867347,-97.07604844489796
"27874, SCOTLAND NECK, NC",36.1296002,-77.4202475
"KILLAM, AB",52.7929777,-111.8549407
"19153, PHILADELPHIA, PA",39.90633262524039,-75.23878909711539
"CLIFTON PARK, NY",42.8631868,-73.7812103
"97520, ASHLAND, OR",42.19740610974026,-122.70068611396103
"CHILLICOTHE, IL",40.9161637,-89.4884384
"WEBB, SK",50.1038777,-108.2842183
"81089, WALSENBURG, CO",37.62862455357143,-104.78317356785715
"CHATHAM, ON",42.4057219,-82.1853837
"M1T 3L4, SCARBOROUGH, ON",43.7839264,-79.2923357
"H3B 1A6, MONTREAL, QC",45.5050045,-73.56782805
"M9C 1A7, ETOBICOKE, ON",43.61718293333333,-79.55491683333334
"CAMARILLO, CA",34.2176371,-119.0383541
"BAMFIELD, BC",48.833086,-125.141144
"19382, WEST CHESTER, PA",39.93905706172994,-75.59303384952771
"GROVETOWN, GA",33.4504157,-82.1981764
"MONROE, NC",34.9854275,-80.5495112
"RIALTO, CA",34.1064001,-117.3703235
"NORTH WARREN, PA",41.8742261,-79.1522674
"KING CITY, ON",43.929489,-79.5252267
"V3M 6G4, DELTA, BC",49.1691196,-122.9546402
"56016, CLARKS GROVE, MN",43.7639185,-93.3289552
"33930, FELDA, FL",26.5397964,-81.4356323
"ATWATER, CA",45.4897865,-73.5863426
"MONTEREY PARK, CA",34.051522,-118.129807
"GIBSONBURG, OH",41.384702,-83.3199072
"AROMAS, CA",36.87639955,-121.64300356090132
"PORTERVILLE, CA",36.06523,-119.0167679
"90303, INGLEWOOD, CA",33.93953523707865,-118.33265229438203
"COLOMA, MI",42.1861494,-86.308356
"44861, OLD FORT, OH",41.2400537,-83.1499192
"CALLANDER, ON",46.222603,-79.365234
"61376, WALNUT, IL",41.5567012,-89.5934315
"MORRIS, IL",41.3574135,-88.4215234
"HERMISTON, OR",45.8404101,-119.28946
"SHEFFIELD, IL",41.3584839,-89.736908
"T0A 3A2, ST PAUL, AB",53.99218375,-111.2755309
"IDAHO FALLS, ID",43.4887907,-112.03628
"FIVE POINTS, CA",35.0514128,-118.512539
"HOMER GLEN, IL",41.6000318,-87.9381112
"YAKIMA, WA",46.601557,-120.510842
"PLANT CITY, FL",28.01633,-82.1234803
"90702, ARTESIA, CA",33.8690197,-118.0796195
"FT LAUDERDALE, FL",26.1223084,-80.1433786
"KANSAS CITY, KS",39.1134562,-94.626497
"BONCARBO, CO",37.2166848,-104.6949893
"BAIE-D'URFE, QC",45.4174258,-73.9153643
"NEW DAYTON, AB",49.4221676,-112.3778947
"GLENDALE, AZ",33.5386858,-112.185994
"AUBURNDALE, FL",28.0653422,-81.7888642
"JERSEY CITY, NJ",40.7215682,-74.047455
"WILMINGTON, MA",42.5464828,-71.1736669
"ASHLAND, OR",42.1972487,-122.7153995
"BROWNWOOD, TX",31.7070026,-98.9831022
"GRANITE CITY, IL",38.7014389,-90.1487199
"BERLIN, WI",43.9680365,-88.9434477
"NORTH VANCOUVER, BC",49.3206294,-123.0737925
"CARTERSBURG, IN",39.698657,-86.4636075
"PEORIA, IL",40.6938609,-89.5891008
"SNOQUALMIE PASS, WA",47.398412699999994,-121.41436584846369
"ALLENTOWN, PA",40.6022059,-75.4712794
"HEARST, ON",49.690732,-83.666382
"CLARKS GROVE, MN",43.7639185,-93.3289552
"NEWTON SIDING, MB",49.924262,-98.082917
"FREEPORT, TX",28.9541368,-95.3596617
"ARTHUR, ON",43.8309446,-80.5355526
"BEAVERTON, ON",44.4296227,-79.1550193
"MORGANTON, NC",35.7454291,-81.6870837
"ST PAUL, AB",53.9876467,-111.291114
"WAUKEE, IA",41.6118485,-93.8845129
"EAST HANOVER, NJ",40.8200998,-74.3648731
"BLOOMINGTON, MN",44.8322405,-93.3204872
"ERIE, PA",42.1294712,-80.0852695
"PT COLBORNE, ON",42.8862392,-79.2513905
"AMMON, ID",43.4768028,-111.9641319
"DEARBORN HEIGHTS, MI",42.3369816,-83.2732627
"SELMA, CA",36.5707838,-119.6120765
"CALMAR, AB",53.26126975,-113.81142591011297
"CALEDONIA, NY",42.9731366,-77.8530049
"STE ANNE, MB",49.6711222,-96.6536701
"INNISFAIL, AB",52.0274651,-113.9502354
"ALLIANCE, AB",52.4335554,-111.7832364
"ST DAVIDS, ON",43.1583943,-79.1022787
"LOUISVILLE, KY",38.2542376,-85.759407
"ARROW CREEK, BC",49.213424,-116.4444546
"HINTON, AB",53.3990512,-117.5886772
"SHELBY, MT",48.5054997,-111.856872
"LINDEN, CA",51.591042,-113.489124
"WENATCHEE, WA",47.4234599,-120.310349
"ST-DENIS-SUR-RICHELIEU, QC",45.7861328,-73.1571717
"MOUNT OLIVE, NC",35.1965532,-78.0663788
"BELLE GLADE, FL",26.6845104,-80.6675577
"ELWOOD, UT",41.6904847,-112.1410625
Centro,25.6780,-100.3133
"DOWNERS GROVE, IL",41.7936822,-88.0102281
Monterrey Centro,25.6780,-100.3133
"MURFREESBORO, TN",35.8460396,-86.3921096
"INGLEWOOD, CA",33.9562003,-118.353132
"CEDAR CITY, UT",37.6774238,-113.061827
"LAS VEGAS, NV",36.1672559,-115.148516
"SAN BERNARDINO, CA",34.8253019,-116.0833144
"BURGAW, NC",34.5521113,-77.926098
"KANSAS CITY, MO",39.100105,-94.5781416
"CANYON LK, TX",34.9799429,-101.919197
"SHIPPENSBURG, PA",40.0507198,-77.5205485
"BOWLING GREEN, KY",36.9903199,-86.4436018
"HERBERT, SK",50.4263165,-107.2201894
"PUSLINCH, ON",43.47750295,-80.11377014121024
"PONTEIX, SK",49.7459773,-107.4880937
"KINCAID, SK",49.6691769,-107.0063462
"FRONTIER, SK",49.2061064,-108.5675445
"MANKOTA, SK",49.4211443,-107.0721832
"EASTEND, SK",49.516667,-108.816667
"PARKS, LA",30.2143661,-91.83206
"GRENFELL, SK",50.411344,-102.9300253
"LEMOORE, CA",36.3006495,-119.7827122
"MONROE, WI",43.9416755,-90.6397264
"MADISON, WI",43.074761,-89.3837613
"MOBERT, ON",48.6854617,-85.6430996
"BRIARWOOD, ND",46.7863931,-96.79452773561945
"AYR, ON",43.2855122,-80.4507012
"MOUNT PLEASANT, IA",40.966312,-91.5539956
"ELYRIA, OH",41.3673191,-82.1073583
"ERIE, IL",41.6563287,-90.0790166
"FELDA, FL",26.5397964,-81.4356323
"ELKTON, MD",39.6065073,-75.8330934
"KLEINBURG, ON",43.844184,-79.628906
Michoacana 2a Secc,21.0796594,-101.6445278
"LONG SAULT, ON",45.0283111,-74.8964683
"SNOW HILL, NC",35.4515504,-77.6810859
"MOBERLY, MO",39.4201137,-92.4364298
"ST LOUIS, MO",38.6280278,-90.1910154
"STEVENS PT, WI",44.5234467,-89.5844457
"DRUMMONDVILLE, QC",45.8864303,-72.5018764
"NETAWAKA, KS",39.602774,-95.718317
"TUCSON, AZ",32.2228765,-110.974847
"OLIVER, BC",49.183333,-119.55
"OTTAWA, IL",41.3516628,-88.845436
"KENBRIDGE, VA",36.9621887,-78.125259
"PORTLAND, OR",45.5202471,-122.674194
"GEORGETOWN, ON",43.6553828,-79.9190449
"CAMPBELLVILLE, ON",43.4871704,-79.9821917
"STURGIS, MI",44.414477,-103.509139
"FAIRVIEW, OR",45.5385457,-122.4330512
"OLATHE, KS",38.8838856,-94.81887
"DAKOTA TIPI, MB",49.94715825,-98.34855745779441
"CORNWALL, ON",45.0469989,-74.7333845
"INWOOD, IN",41.3175446,-86.203058
"MIRABEL, QC",45.6452452,-74.0731738
"SAN JOSE, CA",37.3361663,-121.890591
"CRAIG, MT",47.0743889,-111.9633302
"DIABLO GRANDE, CA",37.44370783357652,-121.19461604862951
"BUTLER, WI",43.1058437,-88.0695338
"FARISTA, CO",37.6533356,-104.7931552
"WEST MILFORD, NJ",41.1312069,-74.3673748
"EDINBURG, TX",26.3013982,-98.1624501
"MYRNAM, AB",53.6589875,-111.2279257
"BLUFFTON, IN",40.7386579,-85.1716368
"SPARKS, NV",39.5404679,-119.7487235
"ST-MICHEL, QC",45.5597489,-73.5999622
"ROCKY MOUNT, VA",36.9962007,-79.8909474
"CROSSFIELD, AB",51.4272738,-114.0309938
"GLASSELL, CA",33.8405886,-117.8581882
"DOWNEY, CA",33.9404441,-118.1292846
"DANVILLE, IL",40.125222,-87.6304614
"CHICOPEE, MA",42.1487691,-72.6071119
"WINDSOR, CT",41.8525984,-72.6437022
"WINDSOR LOCKS, CT",41.9281305,-72.643631
"NEW CARLISLE, IN",41.7003231,-86.5094621
"DALZELL, SC",34.016597000000004,-80.43574963242425
"BENTON HARBOR, MI",42.1167065,-86.4541894
"LITTLE FLOCK, AR",36.3786595,-94.1352041
"DORION, ON",48.7854029,-88.5611645
"WAUPUN, WI",43.633216,-88.7296352
"GRANTSVILLE, UT",40.6000817,-112.463531
"MIDLAND, ON",44.750147,-79.885712
"MARION, IN",40.5583739,-85.6591442
"DONGOLA, IL",37.3611615,-89.1659117
"SAYRE, OK",35.2979543,-99.6399648
"PERRY, FL",30.1174351,-83.5818147
"MCMASTERVILLE, QC",45.5492232,-73.2302916
"BLAINE, WA",48.9881108,-122.743575
"CANTON, MA",42.1584324,-71.1447732
"AUGUSTA, GA",33.4709714,-81.9748429
"N KINGSTOWN, RI",41.5514283,-71.4693875
"JACKSONVILLE, FL",30.3321838,-81.655651
"ZILLAH, WA",46.4020734,-120.261998
"ALTONA, MB",49.1031109,-97.5583611
"CROWLEY, TX",32.5782835,-97.3609829
"HOWARD, PA",41.0142294,-77.6580534
"FIELD, BC",51.3961113,-116.4891525
"MISSOULA, MT",46.8701049,-113.995267
"INNISFIL, ON",44.3150892,-79.5461073
"MACGREGOR, MB",49.9662855,-98.7788156
"DODSON, LA",32.0804373,-92.660428
"MACDIARMID, ON",49.4368627,-88.1299975
"MAUSTON, WI",43.7968543,-90.0756767
"WESTEROSE, AB",52.9590636,-113.9944657
"PRESIDIO, TX",29.9883766,-104.233655
"EMERSON, MB",49.0060537,-97.208882
"RUDDELL, SK",52.6032729,-107.8523401
"IROQUOIS, ON",44.848043,-75.3084785
"DUNDURN, SK",51.8453839,-106.5475015
"KASLO, BC",49.9106362,-116.9050242
"IRVINE, AB",49.9584438,-110.27326
"BLACK RIVER FALLS, WI",44.2952152,-90.8484137
"BELOEIL, QC",45.5643183,-73.2040066
"SOUTH PLAINFIELD, NJ",40.5792701,-74.4115401
"AFFTON, MO",38.5521715,-90.3263911
"CLEARWATER, FL",27.9658533,-82.8001026
"SCHUYLER, NE",41.4473547,-97.0572541
"CHRISTINA LK, BC",49.16355035,-118.21826398950745
"OAK LK, MB",49.97637895,-98.1363916
"LINDSAY, ON",44.3551266,-78.7369939
"IRON BRIDGE, ON",44.58272265,-76.3190007
"BROCKPORT, NY",43.213671,-77.93918
"UPLAND, IN",40.4755974,-85.4944168
"WEIR, TX",30.6749876,-97.5877588
"EUREKA, IL",40.7213015,-89.2726708
"INDIAN HEAD, SK",50.533333,-103.666667
"LANGHAM, SK",52.3589136,-106.9597961
"STURBRIDGE, MA",42.1082005,-72.0810584
"BROOKSHIRE, TX",29.7860643,-95.9510661
"BELLEVILLE, MI",38.5135805,-89.9841627
"SHREVEPORT, LA",32.5135356,-93.7477839
"PICAYUNE, MS",30.5254692,-89.6795084
"RIFLE, CO",39.5347023,-107.7831199
"GREAT FALLS, MT",47.5048851,-111.29189
"KEARNY, NJ",40.7684342,-74.1454214
"HURON, CA",44.65030755,-82.28185291493907
"CRAWFORD BAY, BC",49.6752022,-116.8240225
"CLEMENTON, NJ",39.8115033,-74.9829443
"SANTA ANA, CA",33.7494951,-117.873221
"WESTBOROUGH, MA",42.2694308,-71.6129907
"BAYVIEW GARDENS, IL",40.81003570259378,-89.52043973516297
"ST-BRUNO, QC",48.4719308,-71.653028
MEXICO TERMINAL,25.6880548,-100.29765398765834
"LITITZ, PA",40.1571324,-76.307162
"BONDUEL, WI",44.7399556,-88.4461285
"FORADA, MN",45.7921841,-95.3555925
"HERSHEY, PA",40.2854881,-76.6506001
"CASTLE DALE, UT",39.212192,-111.019613
"HOWELL, MI",36.766989,-91.9151975
"LAWRENCEVILLE, GA",33.9566391,-83.9890066
"BRECKENRIDGE, TX",32.7558392,-98.9032554
"JOLIET, IL",41.5263603,-88.0840212
"FONTANA, CA",34.0922947,-117.43433
"NAPA, CA",38.4898675,-122.3218414
"BUDD LK, NJ",40.8712101,-74.7340523
"NAMPA, ID",43.5737361,-116.559631
"KUNA, ID",43.4918307,-116.420122
"SHAMROCK, TX",35.2142167,-100.249007
"PROGRESO LAKES, TX",26.0717442,-97.958891
"WEST GREENWICH, RI",41.6226185,-71.6657892
"PASCO, WA",46.2306739,-119.0921
"GILROY, CA",37.0065078,-121.5631723
"CLINTON, NC",34.9979453,-78.3233325
Vallarta La Patria,20.6764078,-103.4213889
"YERINGTON, NV",38.9855429,-119.162989
"HILLSBORO, TN",35.4123109,-85.9715393
"BROOKVILLE, PA",41.1604348,-79.0794702
"MILFORD BAY, ON",45.0742281,-79.4830047
"EVERETT, MA",42.40843,-71.0536625
"OAKLAND, IA",41.3107195,-95.3966425
"STRATHROY, ON",42.966146,-81.59100834347846
"ASBURY, IA",42.5136191,-90.7526948
"CRANBURY, NJ",40.3133907,-74.5201927
"NAVAN, ON",45.421106,-75.425949
"TISDALE, SK",52.850059,-104.048767
"LEBANON, TN",36.2079779,-86.2910945
"INDIAN TRAIL, NC",35.0768141,-80.6692352
"LK BARRINGTON, IL",42.1539141,-88.1361888
"BERESFORD, SD",43.0806132,-96.7742341
"LONG BEACH, CA",33.7690164,-118.191604
"MIDLAND, TX",31.83688,-102.0103767
"BLUE EARTH, MN",44.0109722,-94.0560643
"HALLAM, PA",40.00482,-76.6041322
"PT HUENEME, CA",34.1477558,-119.1951559
"EAST WENATCHEE, WA",47.4156824,-120.293126
"MESA, WA",46.5762498,-119.006673
"LACHINE, QC",45.435114,-73.6837987
"WAYLAND, NY",42.5677412,-77.5895798
"COCHRANE, ON",50.630898,-82.1914444
"EL DORADO, KS",37.81724,-96.8622524
"BEAUHARNOIS, QC",45.3139778,-73.875834
"JUNCTION, IL",37.72338,-88.2367046
"COMBER, ON",42.2324646,-82.5524942
"KEASBEY, NJ",40.5167718,-74.3051471
"NORCROSS, GA",33.9412127,-84.2135309
"PIAPOT, SK",50.0138804,-109.0752328
"ROSEMARY, AB",50.7550415,-112.086933
"ROCKWOOD, ON",43.6189078,-80.1442087
"FT RICE, ND",46.5261053,-100.5842878
"LONGVIEW, TX",32.5007031,-94.74049
"NAKUSP, BC",50.2396111,-117.7974031
"ALTOONA, IA",41.6437308,-93.4696031
"ST-CONSTANT, QC",45.3724897,-73.5704589
"BROOKLYN PARK, MN",45.1004807,-93.3443585
"TAYLORSVILLE, NC",35.9219402,-81.1763421
"HICKORY, NC",35.7333312,-81.3442915
"YUKON, OK",35.5067259,-97.7625386
"FLATBUSH, AB",54.6900597,-114.1540298
"POSEYVILLE, IN",38.1700444,-87.7830825
"KING, ON",43.6489494,-79.3777538
"OSLO, MN",48.1951323,-97.131159
"CHARLOTTE, NC",35.2272086,-80.8430827
"NORTH ANDOVER, MA",42.6839894,-71.1127065
"GEYSER, MT",47.2591326,-110.4932688
"EVANSVILLE, WY",42.861429,-106.269533
"QUEMADO, TX",28.9480229,-100.623971
"OMAHA, NE",41.2587459,-95.9383758
"NEW WESTMINSTER, BC",49.2067726,-122.9108818
"LONDONDERRY, NH",42.8650869,-71.3739532
"SLAVE LK, AB",55.2810741,-114.7717876
"RAPID CITY, SD",44.0806041,-103.228023
"MOBILE, AL",30.6913462,-88.0437509
"SCHODACK LANDING, NY",42.479526,-73.7695669
"PLAQUEMINE, LA",30.2840655,-91.2370772
"CALHOUN, GA",31.5311784,-84.614328
"TUTTLE, OK",35.2908947,-97.8122658
"BOISBRIAND, QC",45.6130248,-73.8386113
"ELMWOOD, LA",29.952890500000002,-90.1868222789065
"MESILLA, NM",32.2741174,-106.7952056
"MESQUITE, NM",32.1639512,-106.696005
"WARRENS, WI",44.1305762,-90.4998472
"CASA GRANDE, AZ",32.8772834,-111.7536818
"HUNTSVILLE, AR",36.0884253,-93.7375258
"KANATA, ON",50.000678,-86.000977
"BALZAC, AB",51.2156111,-114.0045579
"THE DALLES, OR",45.6015056,-121.1841587
"GRAND FORKS, ND",47.9252104,-97.0306325
"ST-POLYCARPE, QC",45.3021238,-74.3041891
"BENICIA, CA",38.049365,-122.1585777
"PENNSYLVANIA, PA",39.949340449999994,-75.18964936995958
"COAL VALLEY, IL",41.4430956,-90.4613634
"CHESHIRE, CT",41.4989861,-72.900658
"BITTER CREEK, WY",44.785592135855126,-108.73532072259194
"BELEN, NM",34.6627495,-106.7762
"CHATTANOOGA, TN",35.0457219,-85.3094883
"LACOMBE COUNTY, AB",52.4449559,-113.7546322
"HIGLEY, AZ",33.2946028,-111.70040527580954
"ASHLEY, PA",41.2119643,-75.9005283
"KENORA, ON",54.0245941,-89.1618188
"LONGBOW LK, ON",49.7256845,-94.3289881
"NEWPORT NEWS, VA",37.0914429,-76.5213892
"BURLINGTON, IA",40.8126922,-91.1020205
"TILLEY, AB",50.4508998,-111.652306
"BROWNSTOWN, MI",38.995878,-88.9528394
"JOGUES, ON",49.59789,-83.7461877
"BEL AIRE, KS",37.7625125,-97.266988
"EVANS, CO",40.3772168,-104.6977634
"MCDONOUGH, GA",33.4473361,-84.1468616
"VITTORIA, ON",42.7624226,-80.323385
"ARCHBOLD, OH",41.5211332,-84.3065469
"CEDARBLUFF, MS",33.867915281959974,-118.25523197313436
"ST PAUL, MN",44.9497487,-93.0931028
"MARSHALL, MO",39.1230777,-93.1968704
"SUGAR LAND, TX",29.6196787,-95.6349463
"WOBURN, MA",42.4792618,-71.1522766
"OSHKOSH, WI",44.0206919,-88.5408574
"CHINO, CA",34.0133561,-117.690075
"CHAUVIN, AB",52.6939247,-110.1438376
"YORK, PA",39.962493,-76.7276989
"MANGONIA PARK, FL",26.760341,-80.0736529
"CAMPBELL RIVER, BC",50.023071,-125.244153
"HAMILTON, NJ",40.255293949999995,-74.70381829422638
"ROSSPORT, ON",48.8350674,-87.5208877
"SHEBOYGAN FALLS, WI",43.7288923,-87.8114097
"CANOE, BC",50.7524544,-119.2263611
"BADEN, ON",43.40378,-80.668923
"TILLAMOOK, OR",45.460293,-123.7266793
"DUGALD, MB",49.8857175,-96.8428231
"TUALATIN, OR",45.3809339,-122.7694369
"RIO RICO, AZ",31.4714828,-110.9764769
"BALTIMORE, ON",44.0183887,-78.1474808
"MANASSAS, VA",38.7509488,-77.4752667
"BROSSARD, QC",45.4554579,-73.4678695
"HARDIN, MT",45.7324778,-107.612031
"CHUGWATER, WY",41.756639,-104.821635
"DEQUINCY, LA",30.4499652,-93.4341349
"LOUDON, TN",35.7490023,-84.320293
"HORSEHEADS, NY",42.1669832,-76.8202973
"AU SABLE, MI",44.405058,-83.33452107184468
Salinas Victoria,26.1216805,-100.3270876995874
"ELKO, BC",49.3000043,-115.1166707
"CLEVELAND, OH",41.4996574,-81.6936772
"MOULTRIE, GA",31.179998,-83.7887928
"ST-ELIE-DE-CAXTON, QC",46.491065,-72.960205
"WINDSOR, QC",45.5697799,-72.0034954
"LEMONT, IL",41.6737149,-88.0016263
"ANTIOCH, IL",42.4767131,-88.0950691
"MAYSVILLE, IA",41.6485208,-90.7171969
"BETHPAGE, NY",40.749517,-73.485536
"MALAKWA, BC",50.9377506,-118.7936867
"IROQUOIS FALLS, ON",48.7672213,-80.6770998
"KEJICK, ON",50.283589250000006,-92.30537651684034
"LUBBOCK, TX",33.5855677,-101.8470215
"ELM MOTT, TX",31.6715215,-97.1000553
"KLAMATH FALLS, OR",42.224867,-121.78167
"BOIS-GAGNON, NB",47.5248588,-65.1748043
"BLANDON, PA",40.4412047,-75.886871
"MILLWOOD, WA",47.6861589,-117.2826674
"FELLSMERE, FL",27.7677894,-80.6013691
"FOOTHILLS, AB",50.6445197,-114.044788
"DURANT, OK",33.9919761,-96.3776762
"LENEXA, KS",38.9697458,-94.7845837
"FINDLAY, OH",41.0413873,-83.6503982
San Juan Acozac,18.959167,-97.82
"WAPELLA, SK",50.2628345,-101.9717067
"LOURDES-DE-JOLIETTE, QC",46.11107645,-73.45208149267478
"ST FRANCOIS XAVIER, MB",49.911977,-97.539082
"HOPKINS, SC",33.9043212,-80.8770342
"HILLIARD, OH",40.033814,-83.1596108
"COLFAX, WI",44.9987625,-91.7273032
"ARCHDALE, NC",35.914581,-79.9719831
"PLUM COULEE, MB",49.1879876,-97.7670504
"DEFOREST, WI",43.2477691,-89.3437277
"WARNER, AB",49.283235,-112.209141
"CARSON, CA",33.8322043,-118.2517547
"MONCTON, NB",46.0985679,-64.8004265
"LUNA PIER, MI",41.8069907,-83.442433
"OLD FORGE, PA",41.3711906,-75.7349144
"DOUGLAS, MB",49.8927834,-99.7109978
"WICKENBURG, AZ",33.9680962,-112.730135
"IRVINE, CA",33.6856969,-117.825981
"LACHUTE, QC",45.6560478,-74.3401388
"COALDALE, AB",49.7256552,-112.6166534
"MOMENCE, IL",41.1721844,-87.6697967
"LEWISTOWN, PA",40.5992395,-77.571382
"L'ISLET, QC",47.1037283,-70.0550253
"BAY ST LOUIS, MS",30.3105666,-89.3275482
"FEVERSHAM, ON",44.3400541,-80.3760922
"WHITTIER, CA",33.9749136,-118.0338664
"WEBSTER CITY, IA",42.4695666,-93.8183858
"CLIVE, IA",41.6096559,-93.7754644
"CLAREMONT, NH",43.3727579,-72.3382504
"TILLSONBURG, ON",42.859494,-80.7265015
"BRISTOL, IN",41.7214415,-85.8175361
"PILOT BUTTE, SK",50.4785809,-104.4179622
"SANGUDO, AB",53.8863436,-114.896425
"DENMARK, WI",44.3479362,-87.8269868
"SHANDON, CA",35.6533809,-120.38176330925864
"NORTH HAVEN, CT",41.3909305,-72.859545
"ABINGDON, VA",36.7104018,-81.975249
Sonora,29.3333331,-110.6666671
"WHITE RIVER, ON",48.5932963,-85.2844723
"WALSH, AB",49.9456363,-110.0444229
